round_id,round_length,server_name,player_count,avg_skill
54379,863.84861224517,TTO,20,1781.3377779776
54380,1628.620518133,TTO,23,1661.54613817579
54381,762.20083689131,TTO,21,1724.10568469035
54382,710.11959018325,TTO,25,1406.36555512783
54384,575.1457620319,TTO,21,1753.00608504059
54385,633.24532418326,TTO,22,1625.79391289703
54386,666.11679012142,TTO,23,1568.187451274
54387,808.24474114552,TTO,25,1384.41139399655
54388,1367.1221448909,TTO,21,1246.03254363179
54390,1944.6713919956,TTO,23,1112.20296158649
54391,2459.1514447741,TTO,22,1079.71138353174
54394,2070.3084932687,TTO,25,1139.08402459735
54395,280.19553069212,TTO,25,1738.82099296039
54396,1060.9823132567,TTO,25,2159.12260885494
54397,647.8301674854,TTO,22,2071.03916716593
54398,1362.7896219939,TTO,23,2081.52396573516
54399,704.071619845,TTO,26,2106.98587330599
54400,1372.6568976473,TTO,23,1678.10299884069
54401,420.13996453024,TTO,21,2162.65054110005
54402,977.80563158169,TTO,22,2313.80587429413
54403,1051.3661247287,TTO,23,2388.38006962279
54404,1093.9512240533,TTO,21,2607.76908748317
54405,1113.64956275,TTO,20,2630.94298877736
54406,232.772183422,TTO,20,2609.82695308326
54407,1126.2625632202,TTO,23,2585.34383220153
54408,586.69187046774,TTO,22,2440.54358942008
54409,798.99641455337,TTO,21,2491.30092077996
54410,1165.608514877,TTO,22,2530.38959439041
54412,1212.0378236789,TTO,22,2256.27707321631
54413,863.28807646036,TTO,20,2747.65240651608
54415,1531.604330427,TTO,21,2771.17974703481
54416,1530.7995115775,TTO,21,2702.05702351839
54417,815.56309239473,TTO,20,2525.65971446925
54418,2277.6127877217,TTO,20,2740.29720429381
54420,442.71739714313,TTO,22,2265.74600914514
54421,731.80605623499,TTO,21,2194.16578145586
54422,793.67399323732,TTO,20,1209.51278731154
54423,874.06413532887,TTO,22,1257.10875067708
54424,158.62713105604,TTO,20,2268.59731538301
54425,450.9041263815,TTO,21,2411.39050584296
54426,1932.7362723523,TTO,23,2317.1387663747
54427,1102.4656256605,TTO,22,2434.16251023759
54428,2498.8976789704,TTO,25,2383.91073497391
54432,726.66130022146,TTO,22,2016.5545629376
54433,1179.4553098641,TTO,26,2011.48953121682
54434,1749.9114154931,TTO,23,2198.89876883202
54435,993.28710786253,TTO,20,2267.45965214779
54436,975.85061603785,TTO,21,2307.59565817808
54437,435.49908446521,TTO,22,2361.39812541483
54438,936.41886408441,TTO,23,2237.13262094211
54439,532.38114895951,TTO,23,2158.35252117471
54440,404.28009573929,TTO,20,1969.90844376196
54441,306.13386199251,TTO,22,1796.04134629323
54442,1285.3188547231,TTO,24,2127.06962837918
54443,1285.1876213569,TTO,20,2531.39432507103
54444,410.45002897829,TTO,22,1661.74880986693
54445,551.03007977316,TTO,22,1775.76765741834
54446,1726.7751163412,TTO,23,2106.83977413748
54447,1386.0798763894,TTO,23,2212.2452221748
54448,696.37756383792,TTO,21,1755.66024399024
54449,1454.4018385038,TTO,23,1771.75562162293
54452,1824.0838833489,TTO,20,2177.53356966323
54453,321.20957839489,TTO,20,2595.7028418631
54455,1888.0967161134,TTO,23,2499.70977276352
54458,1553.4607068566,TTO,21,2385.47508375232
54459,1113.5023728502,TTO,21,2518.17991429658
54460,135.08482916467,TTO,20,2543.42793758764
54461,4781.7058548899,TTO,24,2564.41492299759
54467,853.58858453482,TTO,22,2332.33262073354
54469,1676.1719783396,TTO,25,2161.44717810676
54470,978.05506854877,TTO,21,2288.61606225524
54471,371.66638123058,TTO,21,2364.2480682741
54473,1015.7845707983,TTO,21,2072.44319380044
54474,643.80677921558,TTO,20,2186.39980802091
54475,867.44501630962,TTO,21,2210.1352332174
54476,1824.5869360529,TTO,22,2286.19011175451
54477,935.66902355943,TTO,20,2538.30545753336
54478,1280.1670775143,TTO,21,2566.58368841498
54479,2308.6251198938,TTO,20,2796.23922298722
54480,984.34399594925,TTO,22,2824.99641274262
54481,1212.7291776976,TTO,21,2703.29730533202
54482,2377.2233447107,TTO,23,2604.86463844175
54483,1813.9702598006,TTO,23,2406.8211485927
54485,1538.8568622191,TTO,20,2170.37643772115
54486,1516.6635456383,TTO,21,2215.18141399557
54487,1583.19458488,TTO,21,2505.90266746148
54488,318.15888704546,TTO,21,2203.23018371841
54489,898.1959210881,TTO,22,2160.0064545807
54490,1230.7613872271,TTO,22,2198.49948721578
54492,506.99667051621,TTO,21,1673.24713032361
54493,1705.3790857289,TTO,22,1904.57658469842
54495,3995.4745241925,TTO,22,2367.20005799188
54496,1145.3423958123,TTO,20,2380.09929430503
54497,1429.7725088652,TTO,25,2260.98088420791
54498,698.24714864418,TTO,23,2351.89480428323
54499,113.79094765335,TTO,22,2497.7958246077
54500,1061.1970954202,TTO,20,2544.2194760144
54501,249.27695861273,TTO,21,2544.61980168813
54502,1341.1461144346,TTO,22,2566.89961309588
54503,1227.1205335055,TTO,23,2853.13476844737
54504,1767.9967389414,TTO,22,2627.32202135101
54505,1079.9335734285,TTO,23,2547.60519529695
54506,2428.9427062571,TTO,22,2675.46824841148
54507,3133.3287423179,TTO,25,2735.43072300107
54508,2874.3223219719,TTO,23,2666.04823257884
54511,1023.073048139,TTO,21,2208.34243909647
54512,624.81265522912,TTO,20,2281.53008787386
54513,1828.45289433,TTO,25,2423.89032348326
54514,684.12068409659,TTO,20,2564.1504590669
54515,1657.1423377059,TTO,21,2291.39558554601
54516,760.12647326477,TTO,20,2336.81778816893
54517,962.98712036759,TTO,23,2631.21380584905
54518,1779.279790286,TTO,22,2732.61274538065
54519,656.38875117339,TTO,21,2608.42389592723
54520,2508.4332709797,TTO,22,2505.4911052259
54521,800.52914738841,TTO,20,2639.25997742421
54522,558.59326472692,TTO,22,2533.55280451242
54523,1187.4811675884,TTO,23,1792.38143280318
54524,422.5090351738,TTO,20,1627.58532411189
54532,1927.6296460889,TTO,24,1951.46813665195
54533,737.39409486018,TTO,20,2209.22298774916
54534,650.88246975094,TTO,20,2594.74294219425
54535,1083.797889838,TTO,22,2915.63345685237
54536,1868.4827442328,TTO,23,2390.63138813921
54537,809.88694446534,TTO,20,2399.55203317354
54538,1514.7476804052,TTO,21,2208.08167534532
54540,1517.0804238785,TTO,22,2670.4195646319
54541,1180.0912565803,TTO,20,2823.60189519017
54542,935.89440651052,TTO,21,2729.01590378491
54543,1166.6340681994,TTO,20,2598.12597279531
54544,802.27423469722,TTO,20,2387.7634408759
54545,1171.5594343133,TTO,21,2143.43080089384
54546,1311.1497057099,TTO,24,2196.75783637279
54547,1489.6706827953,TTO,23,2556.85729533483
54548,1350.2934681568,TTO,22,2723.61252047953
54549,854.61180789955,TTO,20,2341.1907797789
54550,536.44285971113,TTO,21,1974.85855233012
54551,768.07957174722,TTO,20,2011.0188227779
54552,1177.8569011558,TTO,20,2045.47200067974
54553,1294.001564825,TTO,24,2226.10704348439
54554,1605.6870519556,TTO,21,2287.36656493245
54555,239.36283728853,TTO,21,2641.5543997078
54557,1345.0930579845,TTO,21,2470.27796643676
54558,1288.4171472033,TTO,21,2459.8520778071
54559,983.51361577213,TTO,22,2176.68946968552
54560,2254.8886442799,TTO,23,2101.10424137789
54561,1051.6419240739,TTO,24,1852.3819650918
54562,1707.061419772,TTO,20,1416.47138462624
54563,903.94166029803,TTO,21,1517.93631438648
54564,1405.1393103506,TTO,22,1507.64017495128
54565,1099.1326402277,TTO,21,1735.46661370087
54573,2205.1732119871,TTO,28,1337.40565804698
54575,1028.4023615401,TTO,23,1200.38806606561
54576,1172.9519907888,TTO,23,1550.85855705354
54577,192.25469684042,TTO,20,1462.27795641088
54578,884.40292883664,TTO,23,2224.75014509974
54579,830.33681678958,TTO,21,2392.41787593665
54580,807.0319608124,TTO,23,2499.62708307974
54581,705.22876767442,TTO,22,2766.59622125552
54582,534.58608032204,TTO,21,2813.21753815716
54583,726.4574006442,TTO,21,2736.5305915288
54584,911.64372009784,TTO,22,2728.06953097213
54585,764.16474513337,TTO,22,2867.50380489105
54586,1436.7872440554,TTO,22,2573.07198360294
54587,204.8716720473,TTO,21,2637.7349138578
54588,48.991294691339,TTO,20,2555.90728442674
54589,1185.9439012911,TTO,21,2667.98273256597
54590,749.68175487965,TTO,21,2657.1048501458
54591,1061.1280501597,TTO,20,2669.89702080262
54592,1423.8986499608,TTO,21,2303.88893806942
54593,1368.2970876787,TTO,23,2431.91446140264
54594,3133.972650406,TTO,28,1099.97606804437
54595,832.48813602515,TTO,24,1101.2618856226
54596,2228.4892836725,TTO,22,2573.16627000082
54597,1443.4737921581,TTO,24,1212.54053388871
54598,699.62134179659,TTO,21,1669.58282613397
54599,3238.2682180721,TTO,29,1707.00451457576
54600,1630.5215628641,TTO,22,1666.66821909163
54601,202.01001297124,TTO,20,1601.38638624227
54602,813.46519120131,TTO,22,1688.45829519632
54604,1004.8344100881,TTO,21,2247.32972292708
54605,475.90050864592,TTO,20,2507.17825879384
54606,1817.0220539793,TTO,22,2584.85836128737
54607,882.15815130249,TTO,21,2759.09187517049
54608,824.45256721787,TTO,22,2775.3424443504
54609,1739.9276615484,TTO,22,2843.90162782966
54610,1203.5917875879,TTO,22,2812.72601267309
54611,117.11183950864,TTO,20,2834.18122431307
54612,1553.2458468694,TTO,21,2700.89647461726
54613,551.7360920012,TTO,22,1581.73277562301
54614,1451.8977273721,TTO,22,1781.01158908742
54615,1054.1803800073,TTO,21,2169.42221194215
54616,1822.7357262,TTO,21,2963.79331461984
54617,1242.8848208711,TTO,21,2896.76592496528
54618,884.44323208183,TTO,21,2867.65306907726
54619,832.01754256338,TTO,21,2652.22576831508
54621,617.96270120703,TTO,22,2335.53892256647
54622,1428.0660026595,TTO,22,2472.78149203166
54623,720.73674055003,TTO,21,2561.08833548932
54624,791.46606178023,TTO,21,2614.12482952494
54625,464.43893470056,TTO,20,2478.00587298727
54626,655.78004190139,TTO,22,2447.29134072381
54627,893.38644942455,TTO,21,2471.18076902446
54628,470.30274357088,TTO,22,2295.02702106929
54629,969.73669137992,TTO,21,2368.85549996831
54630,747.75982693397,TTO,21,2455.67810517293
54631,1244.1332230978,TTO,20,2225.02001545214
54632,1130.0885619614,TTO,21,2296.96345097948
54633,862.34395826608,TTO,21,2288.54732189396
54634,1279.1486225137,TTO,24,2246.2013269288
54636,904.249323586,TTO,23,1079.49487618049
54637,1386.0174784437,TTO,24,1304.76548203247
54638,954.80445788614,TTO,25,1555.1641777511
54639,1712.3209363013,TTO,23,2030.80603723925
54640,1130.5066985898,TTO,23,2577.65851741589
54644,596.69048729073,TTO,22,1796.9040623674
54645,371.78709763102,TTO,20,1757.25043786981
54646,1624.0689081289,TTO,23,1768.22815506324
54647,1398.4780124649,TTO,20,2049.96030617283
54648,387.12624852546,TTO,20,2175.9365024657
54649,587.86822531931,TTO,20,2175.87263916698
54650,1013.0073721269,TTO,21,2346.40259576279
54651,1046.0361135118,TTO,22,2638.8737606789
54652,660.83302886784,TTO,20,2635.8434794912
54653,1559.9195146728,TTO,21,2574.76022867373
54654,1994.7210925026,TTO,22,2621.00994726752
54655,1519.4540952649,TTO,20,2484.57588253499
54656,826.26123699732,TTO,21,2740.17114806355
54657,1017.6063421182,TTO,22,2859.48205101455
54658,2056.0915179113,TTO,21,2950.26093186711
54659,656.38639301434,TTO,22,2822.5444957244
54660,1506.5602588505,TTO,21,2932.57233353357
54661,841.15640737489,TTO,22,2352.09004736265
54662,965.40705108456,TTO,24,2063.24511646605
54663,152.70221255999,TTO,20,1851.07742150119
54664,931.53844677657,TTO,21,2062.61785600713
54665,2320.2655744739,TTO,21,1850.71607101293
54666,1279.1277106795,TTO,20,2042.94264012084
54667,1117.241178209,TTO,22,2109.74100336602
54668,227.07053476758,TTO,21,2399.15539404779
54672,1824.7366896821,TTO,26,1348.33000354176
54673,648.54436602816,TTO,24,1481.99611953215
54674,251.34157859534,TTO,22,1071.18459648827
54675,880.81032599881,TTO,21,923.508703475249
54676,1348.181254942,TTO,26,1153.03911577271
54677,618.38436508924,TTO,22,1345.94127319561
54679,1120.8026985666,TTO,20,1368.13914898341
54681,1148.1137850396,TTO,20,1543.78472744706
54682,569.20545499772,TTO,23,1658.4616216453
54683,1490.9165966474,TTO,24,1725.02600647051
54684,163.17670641653,TTO,20,1877.72770051656
54685,111.76062255353,TTO,20,1806.15871860152
54686,2156.7602223782,TTO,24,2010.86520635918
54687,133.5680794064,TTO,20,1801.26657454504
54688,628.35346401902,TTO,21,1953.55477657176
54689,1248.232482655,TTO,21,2429.69195467735
54690,355.20771979541,TTO,21,1927.85671883998
54691,872.88401361834,TTO,23,2436.17851884729
54692,1595.2755808569,TTO,22,1890.54792454422
54693,1239.2011806536,TTO,22,2557.91904697312
54694,1005.2077406384,TTO,22,2022.44863681668
54695,454.84419649467,TTO,20,1786.3352280924
54696,777.20527449809,TTO,20,2336.98894802379
54697,561.32634346187,TTO,21,1965.9780308669
54699,1507.4154314864,TTO,20,1954.81418884549
54700,1232.626513618,TTO,24,1257.33125007186
54701,996.22362590581,TTO,22,1911.54850048923
54702,2467.6010977179,TTO,23,1160.51713978287
54704,2246.2016150011,TTO,23,1532.12833982168
54705,964.79455658235,TTO,20,1463.44030345346
54706,1014.0147726312,TTO,25,1633.41831007175
54707,929.12907969393,TTO,20,1438.08550241743
54708,928.00181843899,TTO,21,1587.86587215068
54714,512.95850588568,TTO,23,1500.79892004513
54716,1937.8516339362,TTO,27,1894.03915119759
54717,1822.2999401167,TTO,24,2066.27919977156
54718,1527.3851106018,TTO,23,2157.28563504835
54719,445.90543725528,TTO,21,2130.31851070952
54720,600.3016038239,TTO,25,1547.92339052906
54721,1234.7964741383,TTO,26,1138.7722722741
54722,1075.8249406237,TTO,22,1352.54923247275
54723,1625.2609089259,TTO,27,1230.44097337653
54730,1260.5761669818,TTO,22,2183.98024016262
54731,2357.7264206558,TTO,21,2167.3313066075
54732,1124.0056483867,TTO,26,2808.90243861268
54733,968.80885145627,TTO,21,2527.98315301119
54734,1303.0170031693,TTO,24,1676.42971746849
54736,2316.7667308599,TTO,23,1701.11591190583
54737,1256.2191453632,TTO,21,1153.12034429549
54738,822.46250294708,TTO,21,1544.90472439202
54739,918.87811893225,TTO,25,1293.44869911992
54740,711.81233733892,TTO,20,1315.16080509576
54741,603.96517067216,TTO,21,1168.32126681439
54742,799.43408427993,TTO,22,979.57122225517
54743,504.06517947093,TTO,20,978.162513733989
54751,834.01695975848,TTO,20,2545.24432766284
54752,1254.7565628625,TTO,20,2537.09700527464
54753,1959.6890387312,TTO,22,2715.43515927893
54754,942.65065447986,TTO,21,2737.9717451947
54755,1784.2933038156,TTO,20,2769.40133262068
54757,981.56353330147,TTO,20,2693.79590001374
54760,809.07737853471,TTO,22,2778.4055890291
54761,2021.7303915024,TTO,23,2665.41922442709
54762,2018.2327998281,TTO,22,2426.70876478955
54763,1367.8371698051,TTO,22,2501.57548376842
54764,1434.2584225312,TTO,21,2567.92520022857
54769,2520.3866096567,TTO,33,1197.77995664808
54774,880.52736923471,TTO,24,2449.87367660663
54775,2237.4899750967,TTO,22,2603.20720122336
54776,1046.3829471525,TTO,22,2848.13089209411
54777,904.42900438793,TTO,21,2793.22778806359
54778,1367.5251256134,TTO,24,2697.82708558359
54779,559.22147155926,TTO,21,-1.0
54780,971.03741013911,TTO,21,2305.43172374292
54781,745.36277661286,TTO,22,2561.57886788876
54782,912.19114659913,TTO,20,2503.08817053306
54783,1426.3602336394,TTO,21,733.692454171174
54784,452.77573215961,TTO,24,770.460450195968
54785,819.33872464299,TTO,22,2557.93137510075
54787,1052.1288235523,TTO,20,2613.87980904542
54788,1369.0087998305,TTO,22,957.712158150303
54789,573.76320259273,TTO,21,2539.29293436765
54790,1178.3347421121,TTO,24,2595.11976188942
54791,1990.0246393085,TTO,24,1041.96977430617
54792,893.46859230846,TTO,24,2753.4286300801
54793,753.65175355785,TTO,21,832.004189907871
54794,127.75867401995,TTO,20,923.661487865939
54795,933.64561996795,TTO,20,923.113360647424
54796,2282.836423995,TTO,23,2729.07277204667
54797,884.54617866129,TTO,20,2412.35767206113
54798,2638.0630209204,TTO,23,818.613258040442
54799,1735.8973116763,TTO,23,1248.81987308014
54807,1036.8626887016,TTO,26,1021.2359461811
54808,898.2149813869,TTO,26,1278.43440823125
54809,900.77737547085,TTO,20,1363.20440716549
54811,528.54133558087,TTO,22,728.598679324882
54812,899.70981036313,TTO,23,751.617127068761
54813,1290.6355376858,TTO,22,616.785252908468
54814,1115.8772210646,TTO,21,804.497097650704
54815,1066.4824887849,TTO,28,1051.42823158976
54817,1157.4780033622,TTO,28,911.55153836759
54818,596.31671276409,TTO,22,1202.62945463375
54819,1271.8258363549,TTO,22,1270.85556397795
54820,1026.1439613737,TTO,20,963.921503823735
54827,1082.8140311129,TTO,23,981.465739851799
54828,695.66175894439,TTO,23,1147.07097157318
54829,809.23459852114,TTO,24,1376.77519599363
54830,1393.2821540441,TTO,26,1339.84603202861
54831,580.29798337445,TTO,25,1628.38410999778
54832,1072.9092070982,TTO,22,1914.08306173924
54833,1632.9917414002,TTO,21,2365.69687788121
54834,1014.1050866079,TTO,23,2297.00555083944
54835,126.22310180962,TTO,20,2279.04146952912
54837,919.7557688104,TTO,22,2194.30654809528
54838,64.965050149709,TTO,20,2148.96740340234
54839,659.9117736388,TTO,21,2103.32308272581
54842,795.79395059869,TTO,21,1263.42997086426
54843,619.18173217587,TTO,21,1094.28582760677
54844,968.97131446563,TTO,21,1457.66394310148
54845,290.60805316456,TTO,23,1703.79502628132
54846,286.52499361522,TTO,23,1819.57884621553
54847,567.76534128748,TTO,24,1482.58238023134
54848,1034.4004829973,TTO,23,1671.81247964971
54849,1116.1268324312,TTO,21,1814.31512756472
54850,1164.8446437977,TTO,24,1931.16367928716
54854,849.02611914463,TTO,25,1507.19318981016
54855,1496.1973956078,TTO,23,1757.5081496319
54856,1061.7282244526,TTO,25,1897.3802004795
54857,1220.2283279207,TTO,21,1952.26136302281
54858,1087.6597597441,TTO,22,2414.4134384713
54859,656.97002314962,TTO,20,2588.82726119226
54860,686.60692794342,TTO,21,2830.24285591067
54861,346.32390799746,TTO,20,3087.51364833654
54862,1415.7962389011,TTO,22,3116.27451092489
54863,1495.0117216203,TTO,20,3237.44307523414
54864,1669.1196887475,TTO,22,3555.10079225042
54865,733.64636642765,TTO,20,3233.32209536866
54866,493.85911966302,TTO,20,3397.53380573401
54867,604.44426053949,TTO,21,3270.04929318784
54868,1603.0223319586,TTO,22,3206.5558063344
54869,986.12437147647,TTO,20,2765.75711026834
54870,598.43352403305,TTO,21,2680.21759261452
54872,915.59505479038,TTO,21,2657.03319975477
54873,2568.292148374,TTO,23,2659.57526652788
54874,694.04566792492,TTO,21,2403.81967935808
54876,925.24794838391,TTO,20,2428.21894494314
54877,2139.72976611,TTO,21,2646.38600229685
54878,650.79630172625,TTO,21,2581.03973993461
54879,1892.8576636985,TTO,22,2601.31877736337
54880,1020.0166209876,TTO,21,2421.73854183289
54881,711.95346674696,TTO,20,2216.18963421396
54882,569.23160124198,TTO,21,2353.07789966574
54883,2148.980347855,TTO,22,2417.42424330556
54884,262.85541722924,TTO,20,2293.68133770269
54885,1160.0879006479,TTO,20,2231.78571518811
54886,1216.3398232386,TTO,20,2379.46430153436
54887,2420.3003033875,TTO,23,2238.00646425562
54893,884.13482468948,TTO,20,2189.05318578355
54894,818.9935994558,TTO,20,2207.52934315188
54895,735.52092171833,TTO,20,2335.33765479729
54896,2526.7074948745,TTO,23,2392.44046093485
54897,901.55655269139,TTO,20,2721.94801217493
54898,497.36455732211,TTO,20,3135.36016529974
54899,931.21714183362,TTO,22,3160.76834576449
54900,558.43449325301,TTO,20,3121.84893288
54901,1079.7049139794,TTO,20,3091.28082974563
54902,1134.8808856718,TTO,24,2886.66249144848
54903,1370.3519172687,TTO,21,3045.31648637897
54905,2730.0712669725,TTO,20,3002.16499952472
54907,1182.0588541524,TTO,21,3108.10799214514
54910,2744.0200270349,TTO,22,3158.9193491305
54911,1249.6455895957,TTO,25,1935.12254795566
54912,1380.5369702792,TTO,22,2966.51496414451
54913,1178.2717554141,TTO,26,1907.78555975118
54914,1524.9248945955,TTO,22,1872.98879032456
54916,2947.5347350724,TTO,22,2782.45384008732
54917,1358.1344106272,TTO,20,1345.03579670452
54918,1255.1131020347,TTO,23,2966.13708881523
54919,658.28015015274,TTO,20,2958.02879804689
54920,3116.7349429848,TTO,23,1439.76821489599
54921,2138.8284287583,TTO,21,2909.7390661446
54922,2298.6018763897,TTO,21,2589.27287091813
54923,454.97513507865,TTO,21,2564.90124491239
54924,2090.9794781879,TTO,23,2771.54326325411
54925,571.85159734078,TTO,20,2493.30805980914
54926,2444.8821538575,TTO,22,2408.85451000591
54927,1164.4757940229,TTO,20,2339.59642174824
54928,1307.9935873095,TTO,20,2253.59633370628
54930,2059.2682302333,TTO,27,1825.01559304045
54931,1845.678697234,TTO,22,1479.06274724581
54932,1658.878153475,TTO,23,1831.91672922337
54933,836.42953682877,TTO,23,1996.23456085393
54934,1021.4362787222,TTO,23,2137.75219099513
54935,1055.1354005486,TTO,21,2309.24109159396
54936,1599.4789234791,TTO,26,1856.54783937212
54937,1235.3324168455,TTO,24,1641.28409761982
54938,1789.5879768394,TTO,23,1950.66763818043
54939,1854.2725998797,TTO,21,1531.01590110677
54940,1897.1342220325,TTO,21,1436.17933411321
54947,1256.3812426291,TTO,21,2017.46127739483
54948,737.71750589646,TTO,22,2067.89670028557
54949,1477.6471294053,TTO,24,2110.77942084808
54950,1137.6737957359,TTO,20,2298.20202440036
54951,1661.9677018225,TTO,23,2567.32307534098
54952,2373.6997692864,TTO,25,2545.43804337744
54953,834.81697131507,TTO,21,2978.62163731
54954,1063.8580790674,TTO,20,2895.8875761678
54955,1226.0174628636,TTO,22,3001.38587899173
54956,714.58803247008,TTO,21,3144.21117737218
54957,526.11419863813,TTO,20,3139.8748389387
54958,590.66475410759,TTO,20,3182.89616054863
54959,645.35094142333,TTO,21,3281.17008302904
54960,958.80521551147,TTO,21,3064.76271962791
54961,1140.516324983,TTO,20,2874.35489167128
54962,1288.9706289424,TTO,20,2924.84506788618
54963,1558.1749981507,TTO,20,3002.5999939875
54964,701.21241423953,TTO,21,3120.04209143011
54965,1245.4181880564,TTO,20,2897.80981062037
54966,575.29996285215,TTO,24,2766.48258519472
54967,766.1589972917,TTO,21,2586.79473002091
54968,751.4610316176,TTO,22,2460.7343538009
54969,1416.2724550515,TTO,24,1444.72900048233
54970,463.45433888026,TTO,21,1467.83036588864
54971,489.69730765745,TTO,21,1499.18796542238
54972,3211.6990207806,TTO,23,1436.20981844066
54973,1902.2753590373,TTO,22,1480.89596954225
54976,847.47304220777,TTO,20,2118.04255612507
54977,887.88788462617,TTO,21,2148.5115648195
54978,920.09719234146,TTO,23,1686.75766547176
54979,1072.0749297962,TTO,20,1776.46526048629
54980,1189.9051471427,TTO,21,1750.36576176038
54981,587.02245663851,TTO,22,1802.91628120577
54982,2049.7488490506,TTO,21,1789.12704135379
54983,343.02815123461,TTO,24,1907.35046486661
54984,2796.0137426835,TTO,22,1987.98916838324
54985,623.92694305815,TTO,21,1906.20366515974
54986,1918.179920922,TTO,24,1841.14269506342
54987,536.74237320945,TTO,21,2462.03676825676
54988,717.67320475727,TTO,22,2462.80143819134
54989,302.70123107545,TTO,20,2309.90121318292
54990,996.09305422939,TTO,23,2342.34899970117
54991,969.46323473193,TTO,22,2691.69188861024
54992,1478.9643611005,TTO,21,2570.97129866233
54993,1078.5705256462,TTO,21,2611.14309600324
54994,814.72462009918,TTO,21,2139.10974590245
54995,839.84501661174,TTO,22,2093.37936466328
54996,240.00359838642,TTO,21,2248.37890439589
54997,1930.9701142218,TTO,24,2282.28696979944
54998,1172.3616277706,TTO,21,2184.12187622085
54999,1085.2781850966,TTO,20,2339.87432898263
55000,857.46366387792,TTO,21,2004.87980538828
55001,308.07250259444,TTO,22,1882.01635492737
55002,1147.4402133599,TTO,21,1672.97094981873
55003,301.87241790444,TTO,21,1628.59155686945
55004,1917.5353727303,TTO,22,1846.06856793495
55008,1163.0381227052,TTO,24,1535.65310434249
55009,1806.8398142271,TTO,26,1556.05388656707
55010,1788.6349404119,TTO,23,2039.06883403381
55011,628.04923639074,TTO,20,2252.7811747618
55012,891.19654458202,TTO,21,2354.61260083772
55013,1218.0122959204,TTO,20,2296.63697361015
55014,1382.0291225184,TTO,21,2416.18968664444
55015,1038.3726332504,TTO,25,2439.71331343678
55016,929.39692423865,TTO,20,2278.70898353923
55017,1503.4956869064,TTO,22,2166.98163526488
55018,1826.178633743,TTO,23,2745.17433218581
55019,464.35127659515,TTO,23,2520.27542490134
55020,1340.8568045739,TTO,20,2572.65007447895
55021,482.13830144517,TTO,21,2599.93647711634
55023,1157.2438761303,TTO,21,2578.69836386372
55026,675.98953733407,TTO,20,2605.47044079758
55027,2365.7447135905,TTO,20,2678.27060041552
55028,1205.007605996,TTO,21,2837.97695334876
55029,953.58194528427,TTO,22,2849.25776499975
55030,1117.5065072542,TTO,21,2489.79617786529
55032,1041.8358246675,TTO,20,2785.27778524575
55033,7.6993923820555,TTO,20,2718.33106655946
55034,740.943782527,TTO,23,2081.58284628412
55035,1407.4157393649,TTO,20,2738.17051853628
55036,1280.3393694367,TTO,22,1985.53622920076
55037,1679.4279239522,TTO,20,2761.93281393327
55038,1944.3880451526,TTO,21,1756.77334292546
55039,1281.8094168659,TTO,22,2601.13206989998
55040,486.7775841523,TTO,20,1753.21888998419
55041,1165.0635928549,TTO,20,2854.0611063806
55042,1076.9336529206,TTO,24,1267.47781597413
55043,1622.1747857444,TTO,21,2708.53011485369
55044,2300.0375900073,TTO,24,1278.91276783771
55045,238.38446298055,TTO,21,1565.03799394321
55046,1447.6724517401,TTO,21,2823.12550237861
55047,771.97410703823,TTO,20,3082.9343446784
55048,1923.4473988246,TTO,24,1707.9613275316
55049,947.85302966461,TTO,21,3337.84418018371
55051,1883.1479236148,TTO,22,3141.4629453341
55052,1256.4830569066,TTO,21,2993.56193973613
55054,700.18318015058,TTO,26,1729.01130462157
55055,348.45587147214,TTO,20,1905.04733383885
55056,532.56963170459,TTO,20,2059.22346089309
55057,1170.6977326218,TTO,22,1990.8974383683
55058,576.36394998804,TTO,23,1928.77477139278
55059,967.16233857349,TTO,21,1740.78111089882
55060,944.92919581104,TTO,22,1858.59118791254
55061,1331.8888495509,TTO,21,2103.19027518533
55062,1006.5265550856,TTO,22,2223.37105261525
55063,3391.4392869174,TTO,23,2281.96258449936
55064,2045.4316194039,TTO,20,2854.24520011225
55065,1938.1190648917,TTO,30,921.641196781218
55066,732.25235604495,TTO,20,2934.04619159142
55067,931.00012449548,TTO,24,1304.9129992371
55068,371.65050551295,TTO,20,1690.73484282367
55069,1256.9333689604,TTO,20,3093.08554729498
55070,1353.0670424551,TTO,21,1590.34103578486
55071,743.37503202632,TTO,20,3035.00938220154
55072,1079.4375795182,TTO,20,3034.93990197162
55073,1576.0786192939,TTO,22,1772.26817974108
55074,1134.9359303373,TTO,20,2971.33478815425
55075,1004.1043792441,TTO,22,1700.51683061189
55077,981.99203425832,TTO,22,3070.84320406678
55078,604.41034276411,TTO,20,1773.4068829301
55079,567.87190707773,TTO,20,1701.71894180993
55080,957.51417210931,TTO,22,3088.93055854585
55081,441.51973158121,TTO,21,1687.53217523433
55082,1163.5765709355,TTO,22,3026.41620473313
55083,1315.9638929032,TTO,22,1772.4233806393
55084,1516.3587377686,TTO,23,2792.36945456524
55085,1516.6103700707,TTO,23,1632.26216405741
55086,722.68233599328,TTO,23,1669.60837230272
55087,1514.0897867363,TTO,23,2970.96991208654
55088,524.32039184123,TTO,20,2776.63179721994
55089,1073.1350736246,TTO,22,1527.60188470283
55090,1005.8016407415,TTO,20,2709.47504671694
